replica;tModel;sigmaIndex;nRey;nTess;nBo;nMave;selTrueModel;departTrueModel;replicated;firstTGM;numSwitches;avgContTGM;sdContTGM;changesBeforeFirstTGM;replicatedTGM;replicatedNTGM;biasBeta1
91;Y ~ X1 + X2;0.5;1;1;1;1;0.254363636363636;0.875982844889207;0.817425885755604;7;694;8.06340057636888;7.54918461839811;3;0.894356005788712;0.791807228915663;0.176755581818182
92;Y ~ X1 + X2;0.5;1;1;1;1;0.259818181818182;0.884884534639608;0.83492296404989;12;658;8.68693009118541;8.15601562356309;1;0.876106194690266;0.8212890625;0.168172563636364
93;Y ~ X1 + X2;0.5;1;1;1;1;0.241090909090909;0.873303167420814;0.835164835164835;87;672;7.89285714285714;7.26022549239529;8;0.876691729323308;0.821791767554479;0.0999283181818182
94;Y ~ X1 + X2;0.5;1;1;1;1;0.200090909090909;0.80145388459791;0.749102656137832;53;874;5.03661327231121;4.47249858017193;11;0.777372262773723;0.742180518319928;0.204309809090909
95;Y ~ X1 + X2;0.5;1;1;1;1;0.265727272727273;0.883681149503934;0.839783001808318;14;680;8.59705882352941;8.18297337591085;3;0.891246684350133;0.820487319741422;-0.197217136363636
96;Y ~ X1 + X2;0.5;1;1;1;1;0.256181818181818;0.888888888888889;0.837183718371837;7;627;8.97452229299363;8.23648009793351;1;0.891737891737892;0.818271604938272;-0.0997146181818182
97;Y ~ X1 + X2;0.5;1;1;1;1;0.260636363636364;0.888385071503314;0.841316270566728;7;640;8.959375;8.09939660181421;2;0.873913043478261;0.830317848410758;-0.129168481818182
98;Y ~ X1 + X2;0.5;1;1;1;1;0.260909090909091;0.874912891986063;0.829188002926116;19;718;7.99442896935933;7.90268833014464;7;0.867403314917127;0.815422885572139;0.141369881818182
99;Y ~ X1 + X2;0.5;1;1;1;1;0.128636363636364;0.775971731448763;0.801253687315634;33;634;4.46372239747634;4.29410576578596;9;0.783382789317507;0.80378947368421;0.206591127272727
100;Y ~ X1 + X2;0.5;1;1;1;1;0.258727272727273;0.89353478566409;0.843085106382979;14;606;9.39273927392739;9.01291641695859;2;0.90279823269514;0.822324628776242;-0.0412883818181818
1;Y ~ X1 + X2;0.5;300;1;1;1;0.303818181818182;0.908111343909009;0.852042221202386;959;615;10.8506493506494;34.0751769896121;73;0.908484848484848;0.8275181040158;0.215795090909091
2;Y ~ X1 + X2;0.5;300;1;1;1;0.276181818181818;0.878498518274613;0.855123026074183;2926;739;8.21081081081081;17.501494845699;210;0.879230258792303;0.845899974612846;-0.166645663636364
3;Y ~ X1 + X2;0.5;300;1;1;1;0.266272727272727;0.907476954592011;0.852498163115356;2653;542;10.8081180811808;35.977051437673;280;0.907401032702237;0.832519103094075;0.158749009090909
4;Y ~ X1 + X2;0.5;300;1;1;1;0.339727272727273;0.879817987152034;0.819759434395372;1438;899;8.30444444444444;23.1059962479064;298;0.880108254397835;0.788771539744302;-0.118271372727273
5;Y ~ X1 + X2;0.5;300;1;1;1;0.351727272727273;0.866115275264926;0.833119030124908;1;1036;7.46911196911197;17.6783536889567;1;0.866579634464752;0.814961745536979;-0.108550472727273
6;Y ~ X1 + X2;0.5;300;1;1;1;0.222727272727273;0.861632653061224;0.830656264341441;617;678;7.22713864306785;19.3813726167758;100;0.86161449752883;0.821778670131097;0.199724709090909
7;Y ~ X1 + X2;0.5;300;1;1;1;0.113454545454545;0.867788461538462;0.801781123760558;3832;330;7.56363636363636;12.9201539054352;893;0.867909238249595;0.793331952785256;0.165522190909091
8;Y ~ X1 + X2;0.5;300;1;1;1;0.114818181818182;0.813935075217736;0.811811168258633;168;470;5.37446808510638;4.90118022089963;2;0.814342629482072;0.811481366137237;-0.0739285090909091
9;Y ~ X1 + X2;0.5;300;1;1;1;0.0545454545454545;0.873333333333333;0.868445177851118;6312;152;7.89473684210526;14.2244661972424;700;0.87248322147651;0.868211792086889;-0.0495306727272727
10;Y ~ X1 + X2;0.5;300;1;1;1;0.0869090909090909;0.889121338912134;0.813257436650753;1602;212;9.0188679245283;10.3518860780471;273;0.890295358649789;0.805913113435237;0.1780928
11;Y ~ X1 + X2;0.5;300;1;1;1;0.0278181818181818;0.829508196721311;0.877957087841555;10633;105;5.77358490566038;5.42657814491275;1242;0.825503355704698;0.879430618401207;-0.202261354545455
12;Y ~ X1 + X2;0.5;300;1;1;1;0.365818181818182;0.922962226640159;0.846330485900615;1191;620;12.9806451612903;48.9846381002142;280;0.92263250439588;0.802345786272806;0.212824554545455
13;Y ~ X1 + X2;0.5;300;1;1;1;0.564363636363636;0.896907216494845;0.843531789783168;1;1280;9.7;26.0896612192495;1;0.896838331160365;0.774641954507161;-0.0896587636363636
14;Y ~ X1 + X2;0.5;300;1;1;1;0.130272727272727;0.881367759944173;0.876010286554004;791;340;8.42941176470588;19.0529708412306;146;0.88169014084507;0.875158428390368;0.119602736363636
15;Y ~ X1 + X2;0.5;300;1;1;1;0.221272727272727;0.861544782251438;0.849546163014578;165;674;7.22255192878338;9.14569710908549;2;0.860717264386989;0.846397931601833;0.176001618181818
16;Y ~ X1 + X2;0.5;300;1;1;1;0.196;0.885899814471243;0.832980583417687;1;492;8.76422764227642;16.4414018473837;1;0.885969028625059;0.820054945054945;-0.141368127272727
17;Y ~ X1 + X2;0.5;300;1;1;1;0.250090909090909;0.904727272727273;0.862914332935451;1741;525;10.4600760456274;31.1768735731427;289;0.904727006229388;0.848934084783141;0.121393754545455
18;Y ~ X1 + X2;0.5;300;1;1;1;0.347454545454545;0.868131868131868;0.817581813181776;24;1008;7.56831683168317;11.7512151574719;2;0.867177185106945;0.791210334175793;-0.0656275090909091
19;Y ~ X1 + X2;0.5;300;1;1;1;0.334727272727273;0.806898424769147;0.715441920353168;440;1422;5.17862165963432;5.77858053738801;196;0.806380638063806;0.669752659941965;0.196996663636364
20;Y ~ X1 + X2;0.5;300;1;1;1;0.117454545454545;0.885448916408669;0.860475796821898;117;296;8.72972972972973;20.7267924787476;26;0.885424785658613;0.857142857142857;0.106787072727273
21;Y ~ X1 + X2;0.5;300;1;1;1;0.157090909090909;0.869137232194557;0.85045871559633;8980;453;7.61233480176211;9.81552983493551;1174;0.868621700879765;0.847090810222947;0.0679810727272727
22;Y ~ X1 + X2;0.5;300;1;1;1;0.440363636363636;0.885838150289017;0.805885057471264;708;1106;8.75949367088608;24.2269243510455;120;0.886041666666667;0.742551440329218;-0.0819458181818182
23;Y ~ X1 + X2;0.5;300;1;1;1;0.211727272727273;0.885787891799055;0.819449541284404;3254;532;8.75563909774436;18.8582714489649;483;0.885949696444059;0.801605771468466;-0.187388063636364
24;Y ~ X1 + X2;0.5;300;1;1;1;0.121363636363636;0.868263473053892;0.869035625973074;19;351;7.58522727272727;7.55880625152226;2;0.868222891566265;0.869148159733083;-0.0725028454545455
25;Y ~ X1 + X2;0.5;300;1;1;1;0.0230909090909091;0.830708661417323;0.81902488293086;6139;86;5.90697674418605;5.22272485662587;1135;0.830708661417323;0.818745886998214;0.0998059636363636
26;Y ~ X1 + X2;0.5;300;1;1;1;0.139363636363636;0.870841487279843;0.842187356638224;3013;396;7.74242424242424;19.5844991585485;446;0.869651086240948;0.83773987206823;0.0727526818181818
27;Y ~ X1 + X2;0.5;300;1;1;1;0.444727272727273;0.895543744889616;0.82139577594123;2276;1022;9.573385518591;34.4316030745084;311;0.895768833849329;0.761786600496278;0.143974418181818
28;Y ~ X1 + X2;0.5;300;1;1;1;0.104;0.867132867132867;0.816838046272494;697;304;7.52631578947368;8.34198458800446;199;0.866314863676341;0.81107124551512;-0.216044818181818
29;Y ~ X1 + X2;0.5;300;1;1;1;0.138181818181818;0.853947368421053;0.845843273995229;2902;444;6.84684684684685;13.8793757590391;507;0.855909694555113;0.844229131175468;0.133594990909091
30;Y ~ X1 + X2;0.5;300;1;1;1;0.264545454545455;0.838144329896907;0.717339449541284;2;942;6.17834394904459;36.6873802613807;1;0.838184338184338;0.673820813576242;0.208993827272727
31;Y ~ X1 + X2;0.5;300;1;1;1;0.253545454545455;0.853711007529581;0.762616993943843;2476;816;6.83578431372549;14.5994848238867;636;0.853940708604483;0.731554353172651;0.215582954545455
32;Y ~ X1 + X2;0.5;300;1;1;1;0.151272727272727;0.918870192307692;0.847995596734245;708;270;12.3259259259259;41.2936028491476;159;0.920364741641337;0.835133967156439;0.165750645454545
33;Y ~ X1 + X2;0.5;300;1;1;1;0.227818181818182;0.864325618515563;0.851868858481036;1488;680;7.37058823529412;21.4747780907799;123;0.864058087938685;0.848275862068966;-0.0909604
34;Y ~ X1 + X2;0.5;300;1;1;1;0.114818181818182;0.813935075217736;0.811811168258633;168;470;5.37446808510638;4.90118022089963;2;0.814342629482072;0.811481366137237;-0.0739285090909091
35;Y ~ X1 + X2;0.5;300;1;1;1;0.156363636363636;0.86046511627907;0.873796202879941;1325;480;7.16666666666667;15.1289206451889;177;0.859659424544921;0.876413043478261;-0.10205
36;Y ~ X1 + X2;0.5;300;1;1;1;0.150727272727273;0.881856540084388;0.837222120154327;2;391;8.5025641025641;21.9172234581194;2;0.881458966565349;0.829347473217184;-0.1812687
37;Y ~ X1 + X2;0.5;300;1;1;1;0.265;0.864104323953329;0.801798495136722;1861;793;7.34256926952141;12.9814757860655;368;0.864612188365651;0.779151061173533;0.111743263636364
38;Y ~ X1 + X2;0.5;300;1;1;1;0.231181818181818;0.888320880849391;0.792286501377411;1083;568;8.95422535211268;34.5287510112119;114;0.888623707239459;0.763371537726839;0.162157281818182
39;Y ~ X1 + X2;0.5;300;1;1;1;0.611454545454545;0.897561700862325;0.858021292217327;1556;1378;9.76197387518142;32.6444678999405;107;0.897759735378139;0.795759717314488;0.102577963636364
40;Y ~ X1 + X2;0.5;300;1;1;1;0.228090909090909;0.852530888800319;0.809270307480496;400;740;6.78108108108108;14.0627000502548;51;0.85380587998389;0.796124583927722;-0.160851372727273
41;Y ~ X1 + X2;0.5;300;1;1;1;0.132909090909091;0.880984952120383;0.837984211492565;290;348;8.40229885057471;15.1977027242654;15;0.881414701803051;0.831358442657639;0.100922818181818
42;Y ~ X1 + X2;0.5;300;1;1;1;0.247181818181818;0.867230599485105;0.844287158746208;518;722;7.53185595567867;12.8607805682096;95;0.867213726221559;0.836789460844108;-0.204108690909091
43;Y ~ X1 + X2;0.5;300;1;1;1;0.0311818181818182;0.860058309037901;0.865882785228734;6353;96;7.14583333333333;5.98931524993639;769;0.858823529411765;0.866110373601365;0.174399972727273
44;Y ~ X1 + X2;0.5;300;1;1;1;0.513181818181818;0.921332388377038;0.849321349963316;901;889;12.685393258427;56.6915145917192;151;0.92171581769437;0.773026935392729;0.101337190909091
45;Y ~ X1 + X2;0.5;300;1;1;1;0.458727272727273;0.870961347869177;0.815130674002751;3944;1303;7.73926380368098;15.4504149570504;590;0.870851659336266;0.767914619684906;0.165746636363636
46;Y ~ X1 + X2;0.5;300;1;1;1;0.501636363636364;0.882022471910112;0.815260306675236;291;1302;8.47619047619048;14.744510371002;43;0.88247121184427;0.747416974169742;-0.177633272727273
47;Y ~ X1 + X2;0.5;300;1;1;1;0.436090909090909;0.895329441201001;0.81539309331374;824;1005;9.53677932405567;27.2021746546346;116;0.895456457719815;0.75334202804043;-0.182133736363636
48;Y ~ X1 + X2;0.5;300;1;1;1;0.105090909090909;0.88840830449827;0.823340372784868;1202;258;8.96124031007752;26.0850181799747;162;0.888791593695271;0.815673402400246;-0.120348663636364
49;Y ~ X1 + X2;0.5;300;1;1;1;0.393727272727273;0.930039251904872;0.855767467449111;174;606;14.2937293729373;61.8363803976388;18;0.930189119775858;0.807640042276914;0.0273656
50;Y ~ X1 + X2;0.5;300;1;1;1;0.1;0.869090909090909;0.851409679493066;1963;288;7.63888888888889;17.4682974024778;287;0.868324125230203;0.849535856370499;-0.141203790909091
51;Y ~ X1 + X2;0.5;300;1;1;1;0.339454545454545;0.862346009641136;0.817714547957779;263;1028;7.26459143968872;15.6267386908931;39;0.861966504592112;0.794939524537745;-0.160923218181818
52;Y ~ X1 + X2;0.5;300;1;1;1;0.244272727272727;0.869371045775958;0.826638477801269;2095;702;7.65527065527066;17.3608169450048;274;0.869271224643125;0.812827065839114;-0.139373072727273
53;Y ~ X1 + X2;0.5;300;1;1;1;0.501363636363636;0.89193109700816;0.822093770070649;435;1192;9.25335570469799;23.8960192630379;40;0.891471449487555;0.752345906163753;0.133333627272727
54;Y ~ X1 + X2;0.5;300;1;1;1;0.102272727272727;0.841030195381883;0.834205933682374;2;357;6.32022471910112;6.05284972386763;2;0.841441441441441;0.833384473764959;0.123277372727273
55;Y ~ X1 + X2;0.5;300;1;1;1;0.181363636363636;0.886215538847118;0.827598862280943;4533;454;8.78854625550661;37.7796270788048;558;0.886146095717884;0.814561364146287;0.159911090909091
56;Y ~ X1 + X2;0.5;300;1;1;1;0.543727272727273;0.883129911386056;0.812821454812638;7;1398;8.54428571428571;22.5957706533855;2;0.883119079837618;0.729300643086817;0.1565515
57;Y ~ X1 + X2;0.5;300;1;1;1;0.236272727272727;0.86071565986918;0.757584114726972;3165;724;7.17955801104972;8.98711431032338;797;0.859867652783184;0.725959802623661;0.1888183
58;Y ~ X1 + X2;0.5;300;1;1;1;0.0943636363636364;0.830443159922929;0.8276020174232;6920;352;5.89772727272727;7.05980942312957;932;0.829268292682927;0.827429149797571;-0.0692451
59;Y ~ X1 + X2;0.5;300;1;1;1;0.246727272727273;0.894581643936602;0.847164782648654;657;573;9.45644599303136;24.1777512572269;97;0.89365671641791;0.83197171076698;0.122885063636364
60;Y ~ X1 + X2;0.5;300;1;1;1;0.0131818181818182;0.786206896551724;0.85072024956418;314;62;4.67741935483871;3.43886703023145;77;0.784722222222222;0.851603905160391;0.0731695636363636
61;Y ~ X1 + X2;0.5;300;1;1;1;0.0856363636363636;0.873673036093418;0.866887295458724;245;238;7.91596638655462;11.9466184364722;92;0.87378640776699;0.866244598532811;0.106324354545455
62;Y ~ X1 + X2;0.5;300;1;1;1;0.191181818181818;0.856803044719315;0.850362618195171;936;603;6.9635761589404;9.45185375088229;77;0.85789726356217;0.848581157775255;0.2154242
63;Y ~ X1 + X2;0.5;300;1;1;1;0.350090909090909;0.877402597402597;0.848926802421574;2198;945;8.14164904862579;25.9915040516723;227;0.877486910994764;0.833521604066648;0.213968654545455
64;Y ~ X1 + X2;0.5;300;1;1;1;0.192727272727273;0.907547169811321;0.828109201213347;1682;392;10.8163265306122;37.5134429070982;399;0.907010014306152;0.809268959234798;-0.0584608636363636
65;Y ~ X1 + X2;0.5;300;1;1;1;0.163181818181818;0.895879732739421;0.860255585179737;11;373;9.59893048128342;24.524392047543;2;0.895622895622896;0.853326003298516;0.128602254545455
66;Y ~ X1 + X2;0.5;300;1;1;1;0.331363636363636;0.884193194291987;0.80719794344473;2;845;8.61702127659574;15.3007726353568;1;0.883231876037631;0.769442154438032;-0.0963027818181818
67;Y ~ X1 + X2;0.5;300;1;1;1;0.351727272727273;0.866115275264926;0.833119030124908;1;1036;7.46911196911197;17.6783536889567;1;0.866579634464752;0.814961745536979;-0.108550472727273
68;Y ~ X1 + X2;0.5;300;1;1;1;0.391;0.852592420367356;0.745711402623612;171;1268;6.78391167192429;16.0588076013845;68;0.852416705771938;0.677210423256514;-0.199492163636364
69;Y ~ X1 + X2;0.5;300;1;1;1;0.200454545454545;0.871655328798186;0.760957271226848;210;566;7.79151943462898;13.0645831192692;64;0.873452544704264;0.732836676217765;0.214460618181818
70;Y ~ X1 + X2;0.5;300;1;1;1;0.144;0.821338383838384;0.733977011494253;5285;566;5.59717314487632;5.90890592965545;1183;0.822250639386189;0.71914939319085;-0.204764327272727
71;Y ~ X1 + X2;0.5;300;1;1;1;0.438181818181818;0.901016808466487;0.827189999080798;621;955;10.0836820083682;34.6538635259322;204;0.90119572057898;0.769469895287958;0.141609636363636
72;Y ~ X1 + X2;0.5;300;1;1;1;0.446454545454545;0.876603543066585;0.738324616937334;3;1212;8.09060955518946;29.3007624585254;2;0.875873407316071;0.627382728327532;0.191073918181818
73;Y ~ X1 + X2;0.5;300;1;1;1;0.328272727272727;0.809194129050125;0.77697247706422;1;1378;5.24092888243832;13.8747515065489;1;0.808284354883851;0.761703289204313;0.206861290909091
74;Y ~ X1 + X2;0.5;300;1;1;1;0.221727272727273;0.86879868798688;0.84335690019282;1488;640;7.621875;15.0515568378993;69;0.869511184755592;0.835908930046007;-0.0619564272727273
75;Y ~ X1 + X2;0.5;300;1;1;1;0.364818181818182;0.882880637926738;0.852862788346659;314;940;8.53829787234043;17.2519774607919;13;0.882871536523929;0.835624366951237;0.0744128636363636
76;Y ~ X1 + X2;0.5;300;1;1;1;0.349181818181818;0.875520833333333;0.801561065197429;188;957;8.01878914405011;14.9252552593202;37;0.874474789915966;0.762355266873764;0.166650754545455
77;Y ~ X1 + X2;0.5;300;1;1;1;0.195272727272727;0.926942764076315;0.844623705197543;253;313;13.6815286624204;39.1293119548308;2;0.928067700987306;0.824413573217946;-0.190171472727273
78;Y ~ X1 + X2;0.5;300;1;1;1;0.242181818181818;0.876126126126126;0.843339156017284;3657;660;8.07272727272727;11.9197231951927;430;0.875142314990512;0.833171560300898;-0.169226745454545
79;Y ~ X1 + X2;0.5;300;1;1;1;0.175181818181818;0.881162428645563;0.83506386106772;3679;458;8.41484716157205;30.2164406799823;405;0.880503144654088;0.825403899721448;0.101430109090909
80;Y ~ X1 + X2;0.5;300;1;1;1;0.154181818181818;0.86497641509434;0.817539026629936;1;458;7.4061135371179;12.4930211116377;1;0.864558472553699;0.808986325157369;-0.141818272727273
81;Y ~ X1 + X2;0.5;300;1;1;1;0.123454545454545;0.886514369933677;0.838265024811615;464;309;8.76129032258065;21.1700241001794;96;0.885501858736059;0.831603229527105;0.0684081909090909
82;Y ~ X1 + X2;0.5;300;1;1;1;0.292727272727273;0.875116495806151;0.773941786796437;775;805;7.99007444168735;15.4004555319464;173;0.875392341494036;0.731992212848799;0.183037709090909
83;Y ~ X1 + X2;0.5;300;1;1;1;0.578;0.904844290657439;0.813119266055046;678;1210;10.5090909090909;43.3332840889515;141;0.905086357154175;0.686641969928089;0.085439
84;Y ~ X1 + X2;0.5;300;1;1;1;0.351636363636364;0.91336953710887;0.835155747496095;2239;671;11.5119047619048;38.7026919647235;236;0.913702928870293;0.792605184870378;-0.153517381818182
85;Y ~ X1 + X2;0.5;300;1;1;1;0.360181818181818;0.915972747918244;0.867070040337367;9;665;11.8978978978979;55.3895440670295;2;0.915902140672783;0.839633447880871;-0.161495736363636
86;Y ~ X1 + X2;0.5;300;1;1;1;0.281454545454545;0.890503875968992;0.816137323297228;565;678;9.13274336283186;27.0577415968428;103;0.890192245030955;0.787092651757188;-0.00909587272727273
87;Y ~ X1 + X2;0.5;300;1;1;1;0.192818181818182;0.893396226415094;0.82875516766192;3576;453;9.34361233480176;20.707315435783;515;0.893301435406699;0.813416714042069;-0.147690954545455
